년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202006,40~50평,1973.6312,1159500,14,1938.7360718659086
202006,50평 이상,330.3434,196000,2,1957.962532322426
202007,20평 미만,15883.4018,11434080,314,2375.590851073225
202007,20~30평,22599.693,14528600,276,2121.4615614468744
202007,30~40평,4445.1024,2992700,39,2221.7508420053496
202007,40~50평,2237.0661,1291800,16,1905.594117223447
202007,50평 이상,165.1717,118000,1,2357.5467225923085
202008,20평 미만,5165.2576,3933550,100,2513.0818257738006
202008,20~30평,7268.6352,5099650,89,2315.2688966974156
202008,30~40평,1285.0501,783900,11,2013.0499192210482
202008,40~50평,865.091,497000,6,1895.8699142633548
202008,50평 이상,334.70000000000005,133500,2,1316.2533612190018
202009,20평 미만,3743.2853999999998,2970390,77,2618.632017745695
202009,20~30평,5578.6279,4003600,68,2368.302786425314
202009,30~40평,673.4630999999999,455900,6,2233.930856790818
202009,40~50평,420.3,215000,3,1688.0799428979299
202009,50평 이상,240.97,60700,1,831.2653027347802
202010,20평 미만,5070.2768,4093150,103,2664.0350286201337
202010,20~30평,8007.2677,5483450,98,2259.87011774316
202010,30~40평,678.6527,449500,6,2185.727692529625
202010,40~50평,989.783,616200,7,2054.4503189082857
202010,50평 이상,203.559,93000,1,1507.6709946501996
202011,20평 미만,6993.1295,6016300,146,2839.042234238619
202011,20~30평,11545.082,8911800,143,2547.313219602944
202011,30~40평,1748.7192,1236700,15,2333.770910732838
202011,40~50평,568.361,370500,4,2151.185602108519
202012,20평 미만,10166.4678,8974280,207,2913.0199969747605
202012,20~30평,11239.663,8751400,136,2569.438247392293
202012,30~40평,1798.2218,1317150,16,2417.162888360045
202012,40~50평,862.03,575400,6,2202.730763430507
202012,50평 이상,906.0350999999999,533000,5,1941.315518570969
202101,20평 미만,6774.6368999999995,6178820,140,3009.7710476557054
202101,20~30평,9959.9801,7886240,122,2612.916063958802
202101,30~40평,1359.6446,1016700,12,2467.637498799318
202101,40~50평,831.8367,616000,6,2443.7488752299582
202101,50평 이상,335.1,176000,2,1733.213965980304
202102,20평 미만,4786.8034,4218470,97,2908.193597422447
202102,20~30평,7639.3947,5907950,92,2552.0654142925746
202102,30~40평,446.0039,384000,4,2841.2307605381925
202102,40~50평,441.491,217000,3,1622.0036195528335
202102,50평 이상,169.55,72500,1,1411.0881745797697
202103,20평 미만,4753.9521,4436450,94,3079.6029686542274
202103,20~30평,6009.4749,4845250,74,2660.6858778959204
202103,30~40평,483.702,376000,4,2565.215773348053
202103,40~50평,404.5894,415250,3,3386.952302754348
202103,50평 이상,240.97,79500,1,1088.7247375191932
202104,20평 미만,5613.9473,5443250,116,3199.6604243149914
202104,20~30평,6217.2098,4954270,77,2629.650844338565
202104,30~40평,470.76570000000004,358500,4,2513.033553634005
202104,40~50평,268.951,235000,2,2883.4248617777953
202104,50평 이상,165.1717,145000,1,2896.98537945665
202105,20평 미만,6347.1552,5996633,128,3117.757211923855
202105,20~30평,6182.6326,5185650,76,2767.857336371564
202105,30~40평,335.9907,310000,3,3044.7271308402283
202105,40~50평,268.58,127800,2,1570.258396008638
202106,20평 미만,5660.7194,5322040,114,3102.5618404614793
202106,20~30평,6662.8312,5315100,82,2632.489023585049
202106,30~40평,565.2615,544300,5,3177.6266382904196
202106,40~50평,134.94,125000,1,3056.914184081814
202107,20평 미만,4124.5368,4130000,85,3304.371050829271
202107,20~30평,10032.8912,8270800,122,2720.416224587385
202107,30~40평,577.0807,479100,5,2739.7034764808454
202107,40~50평,672.9347,589800,5,2892.316297554577
202107,50평 이상,169.55,83000,1,1615.4526688292535
202108,20평 미만,3236.8519,3481290,66,3549.2068697983987
202108,20~30평,5454.8549,5033400,66,3045.034250131933
202108,30~40평,577.542,528500,5,3019.780379608755
202108,40~50평,685.74,508000,5,2444.6583253128006
202108,50평 이상,165.1717,150000,1,2996.881427024121
202109,20평 미만,1718.1963,1734550,39,3331.409222566711
202109,20~30평,3561.3001,3174800,43,2941.8582275613335
202109,30~40평,230.87099999999998,193900,2,2771.547747443378
202110,20평 미만,1818.8987,1887700,38,3424.8251428185636
202110,20~30평,4171.7922,3688950,52,2918.0588141470707
202110,30~40평,586.9067,478500,5,2690.461703708613
202110,40~50평,134.94,140000,1,3423.743886171632
202111,20평 미만,1195.7160000000001,1352050,28,3731.4588079443606
202111,20~30평,1558.7446,1277900,19,2705.4271751767415
202111,40~50평,404.211,329500,3,2690.0554413412797
202112,20평 미만,1245.141,1302250,24,3451.356111476531
202112,20~30평,1051.3636000000001,1030400,13,3234.1998524582737
202112,30~40평,126.89,90000,1,2340.6099771455592
202201,20평 미만,755.8878,765850,17,3343.4922484527465
202201,20~30평,683.215,561000,8,2709.6887509788276
202201,30~40평,332.7886,305000,3,3024.4425440054138
202202,20평 미만,387.8588,397500,10,3382.0297489705017
202202,20~30평,508.584,432500,6,2806.3210797036477
202202,50평 이상,240.97,94000,1,1287.297173922065
202203,20평 미만,1735.0842,1753800,37,3335.5960477307094
202203,20~30평,1744.2226,1587300,21,3003.1086628507164
202203,30~40평,118.381,106900,1,2979.9545535178786
202203,40~50평,134.981,135000,1,3300.4645098199007
202203,50평 이상,165.1717,145000,1,2896.98537945665
202204,20평 미만,1772.1043,1935900,38,3605.019185383163
202204,20~30평,1779.352,1536550,22,2849.6975303368863
202204,30~40평,126.379,87000,1,2271.7381843502476
202204,40~50평,268.90999999999997,262500,2,3221.3379941244284
202205,20평 미만,974.976,951690,21,3221.1839060653797
202205,20~30평,2209.2343,1739650,27,2598.5677481107364
202205,30~40평,209.0076,191400,2,3021.9953724170796
202205,40~50평,322.887,204000,2,2084.939932546061
202205,50평 이상,600.1617,272000,3,1495.5969366255795
202206,20평 미만,770.7794,700250,17,2998.036792368867
202206,20~30평,749.0486,630000,9,2775.5208407037944
202206,30~40평,124.66,97000,1,2567.7843734959088
202207,20평 미만,822.0754,773900,19,3106.6128484078226
202207,20~30평,908.3606,755500,11,2744.6699031199723
202207,30~40평,101.9176,104500,1,3383.615783731171
202207,40~50평,267.94,234000,2,2881.9885048891542
202208,20평 미만,595.1088,566900,16,3143.576435098926
202208,20~30평,1305.474,996500,16,2518.9701211973584
202208,30~40평,101.4,93000,1,3026.627218934911
202208,40~50평,164.097,115000,1,2312.6565385107588
202209,20평 미만,478.05879999999996,394200,12,2721.1297020366533
202209,20~30평,1212.904,948900,15,2581.712979757672
202209,30~40평,124.66,95000,1,2514.840365794962
202210,20평 미만,362.5394,322000,10,2930.991776342102
202210,20~30평,482.53,306200,6,2094.087414254036
202210,50평 이상,165.1717,147000,1,2936.9437984836386
202211,20평 미만,608.7484,541700,14,2936.533385549761
202211,20~30평,1122.6258,763300,14,2243.7485402526827
202211,30~40평,221.0907,214200,2,3197.1494051988616
202212,20평 미만,564.29,477900,12,2794.786368711124
202212,20~30평,751.4442,490000,9,2151.8563853443807
202212,30~40평,236.762,162000,2,2257.963693498112
202301,20평 미만,2122.2599999999998,1855350,44,2884.9693251533745
202301,20~30평,2230.05,1568200,27,2320.6026770700205
202301,30~40평,118.381,76000,1,2118.583218590821
202302,20평 미만,2614.991,2104200,53,2655.404932559997
202302,20~30평,3950.546,2838400,49,2370.9937816190472
202302,30~40평,213.89,168000,2,2591.986535134882
202302,40~50평,134.94,110000,1,2690.084481991996
202302,50평 이상,240.97,79000,1,1081.8774121259908
202303,20평 미만,3010.3534,2484800,64,2723.8795285629917
202303,20~30평,2679.342,1824750,32,2247.4454548915364
202303,30~40평,203.8352,188500,2,3051.730025039836
202304,20평 미만,2207.936,1902250,46,2843.1190940317106
202304,20~30평,3162.4307,2091150,39,2182.1173820504587
202304,30~40평,220.6531,182000,2,2721.919610465477
202304,40~50평,158.79,55000,1,1143.019081806159
202304,50평 이상,203.555,95500,1,1548.2302080518778
202305,20평 미만,2181.7619,1869400,46,2827.5404387619014
202305,20~30평,3740.4499,2525784,45,2228.364881989196
202305,30~40평,221.0907,163500,2,2440.401156629383
202305,40~50평,269.7347,218000,2,2667.0650828388043
202306,20평 미만,2977.084,2451400,60,2717.2965223688684
202306,20~30평,4067.328,2887400,49,2342.673125944109
202306,30~40평,339.4717,307500,3,2989.2035182903314
202306,40~50평,135.0,92000,1,2248.8888888888887
202306,50평 이상,330.7217,275000,2,2743.9989574315805
202307,20평 미만,2849.936,2429750,58,2813.4579162479436
202307,20~30평,4938.3346,3363800,60,2247.830675547987
202307,30~40평,458.8773,292500,4,2103.503485572287
202307,40~50평,746.79,371000,5,1639.4167034909412
202308,20평 미만,2686.1865,2366900,57,2907.7541712014413
202308,20~30평,4404.1184,3310250,54,2480.3658775386234
202308,30~40평,317.881,291000,3,3020.941798975088
202308,40~50평,416.45,285000,3,2258.3743546644255
202309,20평 미만,2252.9244,1969930,49,2885.4803117228435
202309,20~30평,4013.5136,2800650,49,2302.756617044975
202309,30~40평,658.6276,532300,6,2667.0458389536057
202309,40~50평,434.03700000000003,304800,3,2317.406119754767
202310,20평 미만,1944.5424,1501400,39,2547.9619266723107
202310,20~30평,3391.5066,2328478,41,2265.653087627781
202310,30~40평,424.13379999999995,380800,4,2962.838613663896
202310,40~50평,269.921,220000,2,2689.6758681243773
202311,20평 미만,1725.929,1495000,35,2858.460573986531
202311,20~30평,2443.3086,1683650,30,2273.9841377384746
202311,30~40평,105.976,78250,1,2436.6365969653507
202311,50평 이상,240.97,76000,1,1040.7934597667759
202312,20평 미만,1176.047,1003800,24,2816.6731431651965
202312,20~30평,2068.7852,1449600,25,2312.313525831488
202312,30~40평,101.4,93000,1,3026.627218934911
202312,40~50평,268.97,191500,2,2349.5185336654645
202401,20평 미만,2419.597,1988200,51,2711.6333835758596
202401,20~30평,3422.9242,2350800,41,2266.3779700409377
202401,30~40평,114.5534,88000,1,2535.0622504438975
202401,40~50평,404.921,292500,3,2383.798321154003
202402,20평 미만,1789.4608,1339150,35,2469.5679279479045
202402,20~30평,3543.536,2377300,42,2213.9157045391944
202402,30~40평,231.78,159000,2,2263.784623349728
202402,40~50평,134.981,88500,1,2163.637845326379
