년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202202,30~40평,217.24,284000,2,4314.122629350027
202203,20평 미만,1277.0357999999999,2004100,37,5178.813311263474
202203,20~30평,1576.1379,2262800,19,4737.681899534298
202203,30~40평,453.161,558000,4,4063.45647573379
202204,20평 미만,1194.966,1816790,29,5017.219736795859
202204,20~30평,3067.6119,4476800,37,4815.941677628776
202204,30~40평,443.58,487000,4,3623.021777356959
202205,20평 미만,1401.652,2112550,40,4973.713161326777
202205,20~30평,2984.1166,3999700,36,4423.08789140478
202205,30~40평,953.96,1095400,8,3789.278376451843
202205,40~50평,133.65,181500,1,4481.481481481482
202205,50평 이상,234.01,71000,1,1001.239263279347
202206,20평 미만,739.6659,1190400,24,5310.938357439488
202206,20~30평,921.3371999999999,1241000,11,4444.9524017916565
202207,20평 미만,586.368,758850,19,4270.705427308447
202207,20~30평,915.346,1208000,11,4355.074474570271
202207,30~40평,115.88,165000,1,4698.826372109079
202207,40~50평,133.97,200000,1,4926.476076733597
202208,20평 미만,912.364,1274350,22,4609.295193585016
202208,20~30평,871.205,1228100,10,4651.867241349624
202208,30~40평,450.5,478000,4,3501.4428412874577
202209,20평 미만,411.042,604750,9,4855.160786488972
202209,20~30평,675.1021,878550,8,4294.483752901969
202209,30~40평,127.33,168500,1,4366.999136103039
202209,50평 이상,177.99,236500,1,4384.796898702174
202210,20평 미만,958.5292,1315300,20,4528.281454545151
202210,20~30평,1055.849,1325500,13,4142.779886139022
202211,20평 미만,1169.118,1677000,21,4733.568382318979
202211,20~30평,1599.4642000000001,2172900,19,4483.10753063432
202212,20평 미만,1404.8518,1979850,28,4650.6720495357595
202212,20~30평,1420.972,1904300,17,4422.458711360955
202212,30~40평,212.47,230000,2,3572.2690262154656
202212,40~50평,266.802,377000,2,4663.008523174488
202212,50평 이상,208.92,145500,1,2298.248133256749
202301,20평 미만,2427.2922,3508000,46,4769.265109491143
202301,20~30평,6023.4391,7974200,72,4368.743430974508
202301,30~40평,913.9639999999999,985000,8,3556.485813445606
202301,40~50평,133.65,142000,1,3506.1728395061723
202302,20평 미만,6032.8949999999995,9338650,103,5108.251511090447
202302,20~30평,8010.3087,10130100,96,4173.2886024729605
202302,30~40평,1022.564,1206530,9,3893.6917395879377
202302,40~50평,309.11,300000,2,3202.7433599689425
202303,20평 미만,3868.8878,5559750,74,4742.234964787554
202303,20~30평,8018.7615,10338100,96,4254.488676337362
202303,30~40평,1161.15,1312100,10,3729.001421005038
202303,40~50평,267.3,307000,2,3790.123456790123
202304,20평 미만,4912.0428,7388780,86,4963.917252512539
202304,20~30평,13104.2067,15211113,159,3830.577008526582
202304,30~40평,668.682,997000,6,4920.276005634964
202304,40~50평,556.09,537000,4,3186.714380765703
202305,20평 미만,6050.7532,9094650,109,4960.100669781077
202305,20~30평,8042.2748,10911500,96,4477.333950339523
202305,30~40평,1590.45,1764000,14,3660.0961991889085
202305,40~50평,412.44,488000,3,3904.567937154495
202306,20평 미만,6670.3775,10804947,118,5345.473340901621
202306,20~30평,9369.0277,13619700,112,4797.190427775125
202306,30~40평,1482.919,1800000,13,4005.6132533199716
202306,40~50평,133.65,159300,1,3933.333333333333
202306,50평 이상,177.99,240000,1,4449.688184729479
202307,20평 미만,4948.9808,7986400,91,5325.363153560829
202307,20~30평,8656.8328,11914140,104,4541.691275358812
202307,30~40평,1544.72,1697300,14,3625.958102439277
202307,40~50평,580.47,620700,4,3528.7094940306984
202308,20평 미만,6153.2746,9623240,113,5160.94178537067
202308,20~30평,8635.4265,12090750,104,4620.440576965133
