년월,평수 범위,전용면적,거래금액,데이터 건수,평당 거래금액
202306,20~30평,4219.1722,3649350,51,2854.3170150770334
202306,30~40평,897.0985,882500,8,3246.2990407407883
202306,40~50평,425.166,334500,3,2596.2800412074344
202307,20평 미만,3477.162,3614300,68,3430.1507953900336
202307,20~30평,5150.1188,4730399,62,3031.0595359470153
202307,30~40평,1385.21,1183400,12,2819.225965738047
202307,40~50평,1005.826,739000,7,2424.574429374464
202308,20평 미만,3916.1228,3979700,75,3353.5746121137977
202308,20~30평,6054.7374,5823650,73,3174.050950582927
202308,30~40평,1370.777,1107000,12,2664.9848954279214
202308,40~50평,269.98,242500,2,2964.1084524779612
202309,20평 미만,4133.896,4058500,80,3239.812999649725
202309,20~30평,4723.5555,4364200,57,3048.944804395756
202309,30~40평,1056.53,731750,9,2285.571635448118
202309,40~50평,594.47,491000,4,2725.621141521018
202309,50평 이상,169.199,137000,1,2672.0016075745125
202310,20평 미만,3615.194,3459110,68,3157.5243264953415
202310,20~30평,3926.4728,3537000,48,2972.6679884297173
202310,30~40평,235.48,314500,2,4407.380669271275
202310,40~50평,429.65,345000,3,2649.831258000698
202310,50평 이상,169.199,138000,1,2691.5052689436698
202311,20평 미만,2374.444,2318800,51,3222.6660220245244
202311,20~30평,2708.8436,2442000,33,2974.9225832011857
202311,30~40평,471.17999999999995,425000,4,2976.569463899147
202311,40~50평,477.6222,408000,3,2818.964445120013
202312,20평 미만,1941.615,1862650,39,3165.789819299913
202312,20~30평,3059.9799,2756400,37,2972.607761247059
202312,30~40평,554.139,343800,5,2047.3924412466906
202312,40~50평,419.74,354800,3,2789.441082574927
202401,20평 미만,2930.7066,2695100,57,3034.705009365318
202401,20~30평,5512.1016,4635720,67,2775.325476584104
202401,30~40평,804.72,731700,7,3000.5592007157766
202401,40~50평,134.99,130000,1,3178.0131861619375
202402,20평 미만,3205.5116,3169300,62,3262.7209959246443
202402,20~30평,3721.4682,3279800,45,2908.3521390831716
202402,30~40평,459.37,376500,4,2704.6824999455775
202402,40~50평,582.3644,449000,4,2544.283270062524
